reportDate,slaName,regionName,supportDesk,groupName,contactType,m-SlaTime,m-SlaStage
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,249,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,298,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,437,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,558,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,361,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1145,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,616,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,122,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,254,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,507,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,800,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,332,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,242,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,84,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1283,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,86,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,445,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,54,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,171,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,165,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,340,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,190,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,246,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,103,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,820,1
10-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,256,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,289,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1668,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1503,1
10-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,275,1
10-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,422,1
10-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,136,1
10-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2673,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,182,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,180,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,555,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,464,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,905,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1563,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,314,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1691,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1094,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,298,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,479,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,817,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1287,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,533,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,561,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1856,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1947,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1639,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2168,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1578,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,276,1
10-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1742,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,79,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2400,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,376,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,843,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,186,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,316,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,653,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,944,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,384,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,918,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,224,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,286,1
10-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,351,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,174,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,344,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,987,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,484,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,489,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,531,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,653,1
10-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,497,1
10-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,857,1
10-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1160,1
10-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,357,1
10-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,359,1
10-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3376,1
10-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,470,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,294,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,437,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,437,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,549,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,146,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,897,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,313,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,506,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,187,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,318,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,937,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,717,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4318,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,367,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,609,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,440,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,569,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,292,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,174,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,342,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,700,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,495,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,864,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,848,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2552,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1033,1
10-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,550,1
10-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,674,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,144,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,911,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,364,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,153,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,326,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,402,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,532,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,170,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,756,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,891,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,759,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,590,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,206,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,829,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,508,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,264,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,248,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,881,1
11-09-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,226,1
11-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1008,1
11-08-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,823,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,301,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,259,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1111,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,631,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,182,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1982,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,120,1
10-22-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,383,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1945,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3298,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1154,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,197,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,455,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,963,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,312,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,403,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1084,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,663,1
11-10-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1316,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1135,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1484,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,116,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,93,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,324,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,405,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,922,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1114,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,453,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,812,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,547,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,846,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1832,1
11-11-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,200,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3587,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,640,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,892,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,334,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,907,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1212,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,585,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4404,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,736,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,981,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,456,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2567,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,784,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3108,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,476,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1347,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,297,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,340,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,292,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1392,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1620,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,167,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,854,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,101,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,105,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,402,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2842,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1932,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,882,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,790,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1085,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2281,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1301,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,762,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1373,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,860,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,418,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,292,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,307,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,197,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1528,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,498,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,799,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,280,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,716,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,318,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,478,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,196,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,213,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,345,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,319,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,577,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,259,1
11-07-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,275,1
11-06-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,500,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,909,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,508,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,274,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,213,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,112,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1115,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1605,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1017,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1989,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,75,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1463,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1095,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,692,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,258,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,213,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1468,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2274,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1149,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2250,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,154,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,354,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,308,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,616,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,454,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,182,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,517,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1277,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1091,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2432,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,418,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,381,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,339,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,633,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1602,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,301,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3176,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,107,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,188,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,356,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,311,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,922,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1283,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,936,1
